"GeneIDs","count"
"zinc_finger_nuclease_2",5
"12-oxophytodienoate_reductase_1",4
"2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,RNA-binding_(RRM/RBD/RNP_motifs)_family_protein,hypothetical_protein_(DUF1685)",4
"2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,[LOW_BITSCORE]_cytochrome_p450_79f1",4
"28S_ribosomal_S34_protein",4
"3-ketoacyl-CoA_synthase_6",4
"3-ketoacyl-acyl_carrier_protein_synthase_I,DCD_(Development_and_Cell_Death)_domain_protein,FtsH_extracellular_protease_family,signal_recognition_particle_binding_protein,SGNH_hydrolase-type_esterase_superfamily_protein",4
"3-ketoacyl-acyl_carrier_protein_synthase_III,keratinocyte-associated-like_protein,HXXXD-type_acyl-transferase_family_protein",4
"ADP-ribosylation_factor_A1E,nudix_hydrolase_homolog_14,BED_zinc_finger_and_hAT_dimerization_domain-containing_protein_DAYSLEEPER",4
"ADR1-like_1,myb_domain_protein_r1",4
"AGAMOUS-like_8,[LOW_BITSCORE]_non-intrinsic_ABC_protein_9,Regulator_of_chromosome_condensation_(RCC1)_family_protein,Thioredoxin_superfamily_protein,RING/U-box_superfamily_protein,Pollen_Ole_e_1_allergen_and_extensin_family_protein,ARM_repeat_superfamily_protein,6-phosphogluconate_dehydrogenase_family_protein,CONSTANS-like_2,Late_embryogenesis_abundant_protein_(LEA)_family_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,Ypt/Rab-GAP_domain_of_gyp1p_superfamily_protein",4
"AGAMOUS-like_80",4
"APR-like_5,tRNA-splicing_ligase_(DUF239)",4
"ARABIDILLO-1,cationic_amino_acid_transporter_9,[LOW_BITSCORE]_KNOX_meinox_protein,homeobox-leucine_zipper_protein_3,Phosphotyrosine_protein_phosphatases_superfamily_protein",4
"ARM_repeat_superfamily_protein,[LOW_BITSCORE]_poly(A)-binding_protein_5,EIN3-binding_F_box_protein_2",4
"ARM_repeat_superfamily_protein,[LOW_BITSCORE]_zinc_ion_binding_/_nucleic_acid_binding_protein,Eukaryotic_aspartyl_protease_family_protein,Auxin-responsive_GH3_family_protein",4
"ASYMMETRIC_LEAVES_2-like_1",4
"AT-hook_motif_nuclear-localized_protein_20",4
"AT-hook_motif_nuclear-localized_protein_20,rubisco_activase",4
"ATPase_E1-E2_type_family_protein_/_haloacid_dehalogenase-like_hydrolase_family_protein,[LOW_BITSCORE]_uncharacterized_protein_AT3G13845,Ribosomal_protein_L34,Ribosomal_protein_L34,myb_domain_protein_26",4
"AUX/IAA_transcriptional_regulator_family_protein,uncharacterized_protein_AT5G43680",4
"Adaptin_family_protein,Ha412HOChr13g0617571,[LOW_BITSCORE]_Aldolase-type_TIM_barrel_family_protein,[LOW_BITSCORE]_receptor-like_kinase_in_flowers_1",4
"Aldolase-type_TIM_barrel_family_protein,[LOW_BITSCORE]_FAD/NAD(P)-binding_oxidoreductase_family_protein,[LOW_BITSCORE]_Ta11-like_non-LTR_retrotransposon",4
"Ankyrin_repeat_family_protein,Clathrin_adaptor_complex_small_chain_family_protein",4
"Ankyrin_repeat_family_protein,Ha412HOChr04g0164361,[LOW_BITSCORE]_Histidine_kinase-,_DNA_gyrase_B-,_and_HSP90-like_ATPase_family_protein,[LOW_BITSCORE]_GAG/POL/ENV_polyprotein,Ankyrin_repeat_family_protein,Egg_cell-secreted-like_protein_(DUF1278),[LOW_BITSCORE]_Protein_kinase_superfamily_protein,[LOW_BITSCORE]_zinc_ion_binding_/_nucleic_acid_binding_protein,[LOW_BITSCORE]_uncharacterized_protein_AT5G15581,[LOW_BITSCORE]_DUF630_family_protein,_putative_(DUF630_and_DUF632)",4
"Auxin_efflux_carrier_family_protein,NOD26-like_intrinsic_protein_4;2,Chaperone_DnaJ-domain_superfamily_protein,[LOW_BITSCORE]_spectrin_beta_chain,_brain",4
"BRI1_suppressor_1_(BSU1)-like_1,sister-chromatid_cohesion_protein_3",4
"Barwin-related_endoglucanase,Barwin-related_endoglucanase,Barwin-related_endoglucanase",4
"Barwin-related_endoglucanase,[LOW_BITSCORE]_poly(A)-binding_protein_5,Barwin-related_endoglucanase,[LOW_BITSCORE]_RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,Barwin-related_endoglucanase,[LOW_BITSCORE]_AGAMOUS-like-34,Ha412HOChr03g0116801,[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein,[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein",4
"Basic-leucine_zipper_(bZIP)_transcription_factor_family_protein,AFG1-like_ATPase_family_protein,Pectin_lyase-like_superfamily_protein,Arginyl-tRNA_synthetase,_class_Ic,Pectin_lyase-like_superfamily_protein",4
"Bax_inhibitor-1_family_protein,WRKY_DNA-binding_protein_69",4
"Beta-1,3-N-Acetylglucosaminyltransferase_family_protein",4
"C-repeat-binding_factor_4,C-repeat-binding_factor_4,[LOW_BITSCORE]_Polymerase/histidinol_phosphatase-like_protein,Integrase-type_DNA-binding_superfamily_protein,C-repeat-binding_factor_4,[LOW_BITSCORE]_ABC-2_type_transporter_family_protein,Integrase-type_DNA-binding_superfamily_protein,C-repeat-binding_factor_4",4
"C-terminal_domain_phosphatase-like_3",4
"C2H2-like_zinc_finger_protein",4
"C2H2_and_C2HC_zinc_fingers_superfamily_protein,[LOW_BITSCORE]_PLC-like_phosphodiesterases_superfamily_protein",4
"CBL-interacting_protein_kinase_23,Mitochondrial_transcription_termination_factor_family_protein,Chaperone_DnaJ-domain_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",4
"CDPK-related_kinase,[LOW_BITSCORE]_Nuclear_transport_factor_2_(NTF2)_family_protein_with_RNA_binding_(RRM-RBD-RNP_motifs)_domain-containing_protein,[LOW_BITSCORE]_F-box_family_protein",4
"CDPK-related_kinase_3,homeobox_7,ubiquitin_extension_protein_1",4
"CTC-interacting_domain_9",4
"CYTOCHROME_C-1,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,WRKY_DNA-binding_protein_70",4
"Calcium-dependent_lipid-binding_(CaLB_domain)_family_protein,[LOW_BITSCORE]_TLC_ATP/ADP_transporter,Galactose_oxidase/kelch_repeat_superfamily_protein,[LOW_BITSCORE]_Galactose_oxidase/kelch_repeat_superfamily_protein,UDP-Glycosyltransferase_superfamily_protein",4
"Calmodulin-binding_protein,syntaxin_of_plants_43,[LOW_BITSCORE]_midasin-like_protein,[LOW_BITSCORE]_RNA_helicase_family_protein,Ha412HOChr03g0107101",4
"Cellulose-synthase-like_C12",4
"Chalcone_and_stilbene_synthase_family_protein",4
"Chaperone_DnaJ-domain_superfamily_protein,[LOW_BITSCORE]_afadin,[LOW_BITSCORE]_DEA(D/H)-box_RNA_helicase_family_protein,[LOW_BITSCORE]_Pentatricopeptide_repeat_(PPR)_superfamily_protein",4
"Chaperone_DnaJ-domain_superfamily_protein,inactive_Serine/Threonine-kinase,_putative_(DUF679),Ha412HOChr15g0709641,[LOW_BITSCORE]_Polynucleotidyl_transferase,_ribonuclease_H-like_superfamily_protein,[LOW_BITSCORE]_polyamine_oxidase_4,[LOW_BITSCORE]_Polynucleotidyl_transferase,_ribonuclease_H-like_superfamily_protein",4
"Class-II_DAHP_synthetase_family_protein,cell_wall-associated_kinase,wall_associated_kinase-like_2,general_regulatory_factor_2",4
"Coproporphyrinogen_III_oxidase,[LOW_BITSCORE]_F-box_family_protein,F-box_and_associated_interaction_domains-containing_protein,F-box_family_protein,F-box_family_protein",4
"Core-2/I-branching_beta-1,6-N-acetylglucosaminyltransferase_family_protein,Ubiquitin-specific_protease_family_C19-related_protein,uncharacterized_protein_AT1G16840",4
"Cysteine/Histidine-rich_C1_domain_family_protein,[LOW_BITSCORE]_regulator_of_nonsense_transcript_protein,Cysteine/Histidine-rich_C1_domain_family_protein,regulator_of_nonsense_transcript_protein,uncharacterized_protein_AT1G27990,Heavy_metal_transport/detoxification_superfamily_protein,cation-chloride_co-transporter_1",4
"D-aminoacid_aminotransferase-like_PLP-dependent_enzymes_superfamily_protein,ENTH/VHS/GAT_family_protein",4
"DDT_domain-containing_protein",4
"DEA(D/H)-box_RNA_helicase_family_protein",4
"DNA-binding_protein_phosphatase_1,[LOW_BITSCORE]_Heavy_metal_transport/detoxification_superfamily_protein",4
"DNAJ-like_20,[LOW_BITSCORE]_cytochrome_P450,_family_76,_subfamily_C,_polypeptide_2",4
"DNA_mismatch_repair_protein_MutS,_type_2,gamete-expressed_3,alpha/beta-Hydrolases_superfamily_protein,root_hair_specific_10,glycosyl_hydrolase_family_81_protein,tRNA_(guanine(26)-N(2))-dimethyltransferase,chaperone,[LOW_BITSCORE]_ARM_repeat_superfamily_protein",4
"DNA_repair_metallo-beta-lactamase_family_protein,Eukaryotic_aspartyl_protease_family_protein",4
"DREB_and_EAR_motif_protein_3,poly(A)_binding_protein_2,HXXXD-type_acyl-transferase_family_protein,HXXXD-type_acyl-transferase_family_protein,[LOW_BITSCORE]_RING/U-box_superfamily_protein",4
"DUF1005_family_protein_(DUF1005)",4
"DUF538_family_protein_(Protein_of_unknown_function,_DUF538),Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,NADP-specific_glutamate_dehydrogenase",4
"Disease_resistance_protein_(TIR-NBS-LRR_class)_family,pathogenesis-related_protein_1,Ribosomal_protein_L4/L1_family",4
"Double_Clp-N_motif-containing_P-loop_nucleoside_triphosphate_hydrolases_superfamily_protein,[LOW_BITSCORE]_Cysteine/Histidine-rich_C1_domain_family_protein,[LOW_BITSCORE]_RNI-like_superfamily_protein,Concanavalin_A-like_lectin_protein_kinase_family_protein,[LOW_BITSCORE]_tRNA_synthetase_class_II_(D,_K_and_N)_family_protein",4
"Drought-responsive_family_protein",4
"ELM2_domain-containing_protein,[LOW_BITSCORE]_S3_self-incompatibility_locus-linked_pollen_protein,Leucine-rich_repeat_(LRR)_family_protein,[LOW_BITSCORE]_Transducin/WD40_repeat-like_superfamily_protein,glucuronidase_2,Remorin_family_protein",4
"EMS-MUTAGENIZED_BRI1_SUPPRESSOR_1,Ha412HOChr09g0386961,Glycine_cleavage_T-protein_family",4
"ER_lumen_protein_retaining_receptor_family_protein,[LOW_BITSCORE]_golgin_family_A_protein,S-adenosyl-L-methionine-dependent_methyltransferases_superfamily_protein",4
"ER_membrane_protein,_putative_(DUF962),RNA-binding_KH_domain-containing_protein,expansin_A1,expansin_A15,expansin_A1,expansin_A1,expansin_A1,expansin_A15,expansin_A1",4
"Endomembrane_protein_70_protein_family,[LOW_BITSCORE]_uncharacterized_protein_AT2G07776,sugar_transporter_protein_7",4
"Endomembrane_protein_70_protein_family,transmembrane_nine_7,Endomembrane_protein_70_protein_family,transmembrane_nine_7,cyclic_nucleotide_gated_channel_5,Putative_BCR,_YbaB_family_COG0718,ribosomal_RNA_small_subunit_methyltransferase_G,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,Low_temperature_and_salt_responsive_protein_family,SKP1-like_11",4
"Endoplasmic_reticulum_vesicle_transporter_protein,leucine-rich_repeat_transmembrane_protein_kinase_family_protein",4
"Eukaryotic_aspartyl_protease_family_protein,[LOW_BITSCORE]_acyl-CoA_oxidase_5,transcription_factor,isopentenyltransferase_3",4
"F-box/FBD/LRR_protein,_partial,signal_recognition_particle_receptor_alpha_subunit_family_protein,Ha412HOChr16g0788951,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein,[LOW_BITSCORE]_Bifunctional_inhibitor/lipid-transfer_protein/seed_storage_2S_albumin_superfamily_protein,F-box/FBD/LRR_protein,_partial",4
"F-box/RNI-like_superfamily_protein,Disease_resistance_protein_(TIR-NBS-LRR_class)_family,Regulator_of_chromosome_condensation_(RCC1)_family_protein,sirtuin_2,[LOW_BITSCORE]_Bifunctional_inhibitor/lipid-transfer_protein/seed_storage_2S_albumin_superfamily_protein,F-box/RNI-like_superfamily_protein",4
"F-box/associated_interaction_domain_protein",4
"F-box_family_protein,F-box_family_protein",4
"F-box_family_protein,[LOW_BITSCORE]_B3_domain_protein_(DUF313),NADH_dehydrogenase_subunit_4L_(chloroplast)",4
"F-box_family_protein,[LOW_BITSCORE]_Plant_invertase/pectin_methylesterase_inhibitor_superfamily,zinc_knuckle_(CCHC-type)_family_protein,mitochondrial_lipoamide_dehydrogenase_1",4
"F-box_family_protein,auxin-induced_protein_13,AAA-type_ATPase_family_protein,MOS4-associated_complex_3A",4
"F-box_family_protein,hercules_receptor_kinase_1,type-1_restriction_enzyme_mjaxp_r_protein_(DUF668),hercules_receptor_kinase_1,hercules_receptor_kinase_1,type-1_restriction_enzyme_mjaxp_r_protein_(DUF668)",4
"FAD-binding_Berberine_family_protein",4
"FAD-binding_Berberine_family_protein,Integrase-type_DNA-binding_superfamily_protein",4
"FAD-binding_Berberine_family_protein,Malectin/receptor-like_protein_kinase_family_protein",4
"FAD/NAD(P)-binding_oxidoreductase_family_protein,Hyaluronan_/_mRNA_binding_family",4
"FAF-like_protein_(DUF3049),Outer_membrane_OMP85_family_protein",4
"FTSH_protease_4,[LOW_BITSCORE]_ROP-interactive_CRIB_motif-containing_protein_7,cinnamyl_alcohol_dehydrogenase_8",4
"Fibronectin_type_III_domain-containing_protein,Fibronectin_type_III_domain-containing_protein",4
"G-type_lectin_S-receptor-like_Serine/Threonine-kinase,G-type_lectin_S-receptor-like_Serine/Threonine-kinase",4
"GC-rich_sequence_DNA-binding_factor-like_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein",4
"Galactose_oxidase/kelch_repeat_superfamily_protein,Transducin/WD40_repeat-like_superfamily_protein,Transducin/WD40_repeat-like_superfamily_protein",4
"Glucose-methanol-choline_(GMC)_oxidoreductase_family_protein,Histone_superfamily_protein,Terpenoid_cyclases/Protein_prenyltransferases_superfamily_protein,[LOW_BITSCORE]_extra-large_G-like_protein,_putative_(DUF3133)",4
"Glutaredoxin_family_protein,cytochrome_c_biogenesis_protein_family,Quinone_reductase_family_protein,Mitochondrial_import_inner_membrane_translocase_subunit_Tim17/Tim22/Tim23_family_protein",4
"Glycosyl_hydrolase_family_10_protein,Glycosyl_hydrolase_family_10_protein",4
"Granulin_repeat_cysteine_protease_family_protein,[LOW_BITSCORE]_microtubule-associated_proteins_70-1,[LOW_BITSCORE]_Protein_kinase_superfamily_protein,RNA_processing_FACTOR,rna_processing_factor_2,RNA-binding_protein_47C",4
"GroES-like_zinc-binding_dehydrogenase_family_protein",4
"HAESA-like_1,[LOW_BITSCORE]_Pectin_lyase-like_superfamily_protein",4
"HYPERSENSITIVE_TO_ABA1,[LOW_BITSCORE]_phosphoglucomutase",4
"H[+]-ATPase_11,ethylene_responsive_element_binding_factor_5,Ha412HOChr16g0770231",4
"H[+]-ATPase_4",4
"Ha412HOChr01g0030611,Ha412HOChr01g0030621,cyclin_p4;1,cysteine-rich/transmembrane_domain_A-like_protein,growth-regulating_factor_2,Pectin_lyase-like_superfamily_protein,[LOW_BITSCORE]_Ribonuclease_H-like_superfamily_protein,Pectin_lyase-like_superfamily_protein",4
"Ha412HOChr03g0123291,F-box_family_protein,B-box_type_zinc_finger_family_protein,temperature_sensing_protein-like_protein,flavodoxin-like_quinone_reductase_1",4
"Ha412HOChr06g0271311,[LOW_BITSCORE]_PTEN_2",4
"Ha412HOChr06g0280951",4
"Ha412HOChr07g0310261,nuclear_pore_complex_protein,type_one_serine/threonine_protein_phosphatase_4",4
"Ha412HOChr08g0354251,Tropomyosin-like_protein,Man1-Src1p-carboxy-terminal_domain_protein,tobamovirus_multiplication_2B",4
"Ha412HOChr08g0369601,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,[LOW_BITSCORE]_Major_facilitator_superfamily_protein",4
"Ha412HOChr09g0383311,homogentisate_phytyltransferase_1,hydroxyproline-rich_glycoprotein_family_protein,Galactose_oxidase/kelch_repeat_superfamily_protein",4
"Ha412HOChr10g0446471,[LOW_BITSCORE]_P-loop_containing_nucleoside_triphosphate_hydrolases_superfamily_protein,[LOW_BITSCORE]_F-box_family_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,villin_2",4
"Ha412HOChr10g0474051,transmembrane_protein,_putative_(DUF247),transmembrane_protein,_putative_(DUF247),transmembrane_protein,_putative_(DUF247)",4
"Ha412HOChr11g0504221,H[+]-ATPase_6,[LOW_BITSCORE]_DNA-binding_HORMA_family_protein,[LOW_BITSCORE]_midasin-like_protein,[LOW_BITSCORE]_SC35-like_splicing_factor_33",4
"Ha412HOChr11g0505711,[LOW_BITSCORE]_Peroxidase_superfamily_protein,tubulin_beta_chain_3",4
"Ha412HOChr11g0512551,F-box_family_protein,Homeobox-leucine_zipper_family_protein_/_lipid-binding_START_domain-containing_protein",4
"Ha412HOChr13g0588261,[LOW_BITSCORE]_LMBR1-like_membrane_protein,Ha412HOChr13g0588291",4
"Ha412HOChr14g0659881,AP2/B3-like_transcriptional_factor_family_protein",4
"Ha412HOChr15g0720251,[LOW_BITSCORE]_MuDR_family_transposase,[LOW_BITSCORE]_2-oxoglutarate_(2OG)_and_Fe(II)-dependent_oxygenase_superfamily_protein,Ha412HOChr15g0720301,Ha412HOChr15g0720321,[LOW_BITSCORE]_E6-like_protein",4
"Ha412HOChr15g0731081",4
"Ha412HOChr15g0740011,[LOW_BITSCORE]_Leucine-rich_repeat_protein_kinase_family_protein,Leucine-rich_repeat_transmembrane_protein_kinase,Leucine-rich_repeat_transmembrane_protein_kinase,Pentatricopeptide_repeat_(PPR)_superfamily_protein",4
"Ha412HOChr16g0768311",4
"Ha412HOChr17g0851121,protodermal_factor_1,aspartate_aminotransferase_1,ovate_family_protein_17,heat_shock_transcription_factor_A4A",4
"Homeodomain-like_superfamily_protein,Single-stranded_nucleic_acid_binding_R3H_protein,Ha412HOChr01g0011631,nudix_hydrolase_homolog_16",4
"Integral_membrane_HRF1_family_protein",4
"K-box_region_and_MADS-box_transcription_factor_family_protein,MSCS-like_2,pesticidal_crystal_cry8Ba_protein,Cyclin_D2;1",4
"LIGHT-DEPENDENT_SHORT_HYPOCOTYLS-like_protein_(DUF640)",4
"LOB_domain-containing_protein_41,[LOW_BITSCORE]_WRKY_DNA-binding_protein_55",4
"LSD1-like2,[LOW_BITSCORE]_methionine_gamma-lyase",4
"LUC7_related_protein",4
"LURP-one-like_protein_(DUF567),[LOW_BITSCORE]_Receptor-like_protein_kinase-related_family_protein",4
"Lactoylglutathione_lyase_/_glyoxalase_I_family_protein,SNARE-like_superfamily_protein,Ha412HOChr09g0426841,F-box_family_protein,[LOW_BITSCORE]_late_embryogenesis_abundant_protein-related_/_LEA_protein-like_protein,alpha/beta-Hydrolases_superfamily_protein,DNA_photolyase_family_protein",4
"Late_embryogenesis_abundant_(LEA)_protein-like_protein,Late_embryogenesis_abundant_(LEA)_protein-like_protein,membrane_lipoprotein_lipid_attachment_site-like_protein,_putative_(DUF1223)",4
"Leucine-rich_receptor-like_protein_kinase_family_protein,isopropylmalate_dehydrogenase_1,amino_acid_permease_6,[LOW_BITSCORE]_sacI_homology_domain-containing_protein_/_WW_domain-containing_protein,glycosyl_hydrolase_family_10_protein_/_carbohydrate-binding_domain-containing_protein,homeobox_knotted-like_protein",4
"Leucine-rich_repeat_protein_kinase_family_protein,Clathrin_adaptor_complex_small_chain_family_protein,Alpha-helical_ferredoxin",4
"Leucine-rich_repeat_protein_kinase_family_protein,nitrate_transporter_1.5,RNA-directed_DNA_polymerase_(reverse_transcriptase)-related_family_protein,uncharacterized_protein_AT3G57990,phosphoribosyl_pyrophosphate_(PRPP)_synthase_2,tobamovirus_multiplication_2A,myo-inositol_polyphosphate_5-phosphatase_2,Duplicated_homeodomain-like_superfamily_protein,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,non-intrinsic_ABC_protein_6,lsd_one_like_1,Ha412HOChr06g0249731,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein",4
"MATE_efflux_family_protein,basic_helix-loop-helix_(bHLH)_DNA-binding_superfamily_protein,ENTH/ANTH/VHS_superfamily_protein,MATE_efflux_family_protein,auxin_F-box_protein_5,[LOW_BITSCORE]_flavin-binding,_kelch_repeat,_f_box_1,[LOW_BITSCORE]_AP2/B3-like_transcriptional_factor_family_protein,homeobox_protein_22,DNA-binding_HORMA_family_protein",4
"MUTS_homolog_2,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,F-box_and_associated_interaction_domains-containing_protein,[LOW_BITSCORE]_F-box_and_associated_interaction_domains-containing_protein,TCP_family_transcription_factor,TBP-associated_factor_2",4
"Major_facilitator_superfamily_protein,[LOW_BITSCORE]_DNA_polymerase_epsilon_catalytic_subunit,Splicing_factor,_CC1-like_protein",4
"Malectin/receptor-like_protein_kinase_family_protein,[LOW_BITSCORE]_Nucleotide-sugar_transporter_family_protein,Malectin/receptor-like_protein_kinase_family_protein,[LOW_BITSCORE]_polygalacturonase_inhibiting_protein_1,[LOW_BITSCORE]_MLP-like_protein_423",4
"Malectin/receptor-like_protein_kinase_family_protein,mitochondrial_editing_factor_18,Tetratricopeptide_repeat_(TPR)-like_superfamily_protein,FtsH_extracellular_protease_family,BR-signaling_kinase_1",4
